cmplnt_num,cmplnt_fr_dt,cmplnt_fr_tm,cmplnt_to_dt,cmplnt_to_tm,addr_pct_cd,rpt_dt,ky_cd,ofns_desc,pd_cd,pd_desc,crm_atpt_cptd_cd,law_cat_cd,boro_nm,loc_of_occur_desc,prem_typ_desc,juris_desc,jurisdiction_code,parks_nm,hadevelopt,housing_psa,x_coord_cd,y_coord_cd,susp_age_group,susp_race,susp_sex,transit_district,latitude,longitude,lat_lon,patrol_boro,station_name,vic_age_group,vic_race,vic_sex
279466636,2023-12-24T00:00:00.000,12:30:00,2023-12-24T00:00:00.000,12:36:00,52.0,2023-12-24T00:00:00.000,105,ROBBERY,389.0,"ROBBERY,DWELLING",COMPLETED,FELONY,BRONX,INSIDE,RESIDENCE - APT. HOUSE,N.Y. POLICE DEPT,0,(null),(null),(null),1013985.0,256643.0,25-44,BLACK,M,,40.871052,-73.892484,"(40.871052, -73.892484)",PATROL BORO BRONX,(null),25-44,BLACK,F
279470273,2023-12-24T00:00:00.000,18:00:00,2023-12-24T00:00:00.000,18:08:00,30.0,2023-12-24T00:00:00.000,578,HARRASSMENT 2,637.0,"HARASSMENT,SUBD 1,CIVILIAN",COMPLETED,VIOLATION,MANHATTAN,(null),TRANSIT - NYC SUBWAY,N.Y. TRANSIT POLICE,1,(null),(null),(null),999539.0,239499.0,25-44,WHITE HISPANIC,M,3.0,40.82403172341445,-73.9447581761541,"(40.82403172341445, -73.9447581761541)",PATROL BORO MAN NORTH,145 STREET,45-64,BLACK,M
279464097,2023-12-24T00:00:00.000,13:00:00,2023-12-24T00:00:00.000,13:30:00,44.0,2023-12-24T00:00:00.000,109,GRAND LARCENY,419.0,"LARCENY,GRAND FROM PERSON,UNCL",COMPLETED,FELONY,BRONX,(null),STREET,N.Y. POLICE DEPT,0,(null),(null),(null),1006032.0,243764.0,UNKNOWN,BLACK,M,,40.83572429672213,-73.92128399754043,"(40.83572429672213, -73.92128399754043)",PATROL BORO BRONX,(null),65+,WHITE HISPANIC,F
279447366,2023-12-23T00:00:00.000,23:00:00,2023-12-23T00:00:00.000,23:15:00,40.0,2023-12-24T00:00:00.000,109,GRAND LARCENY,410.0,"LARCENY,GRAND FROM RETAIL STORE, UNATTENDED",COMPLETED,FELONY,BRONX,FRONT OF,CHAIN STORE,N.Y. POLICE DEPT,0,(null),(null),(null),1007396.0,236901.0,25-44,WHITE HISPANIC,U,,40.816884,-73.916377,"(40.816884, -73.916377)",PATROL BORO BRONX,(null),25-44,WHITE HISPANIC,M
279466601,2023-12-24T00:00:00.000,12:38:00,2023-12-24T00:00:00.000,12:50:00,14.0,2023-12-24T00:00:00.000,341,PETIT LARCENY,333.0,"LARCENY,PETIT FROM STORE-SHOPL",COMPLETED,MISDEMEANOR,MANHATTAN,INSIDE,DEPARTMENT STORE,N.Y. POLICE DEPT,0,(null),(null),(null),987220.0,212676.0,25-44,WHITE HISPANIC,M,,40.750423,-73.98928,"(40.750423, -73.98928)",PATROL BORO MAN SOUTH,(null),UNKNOWN,UNKNOWN,D
279459344,2023-12-24T00:00:00.000,04:05:00,2023-12-24T00:00:00.000,05:27:00,40.0,2023-12-24T00:00:00.000,347,INTOXICATED & IMPAIRED DRIVING,905.0,"INTOXICATED DRIVING,ALCOHOL",COMPLETED,MISDEMEANOR,BRONX,INSIDE,STREET,N.Y. POLICE DEPT,0,(null),(null),(null),1010067.0,231412.0,25-44,BLACK HISPANIC,M,,40.801812,-73.906749,"(40.801812, -73.906749)",PATROL BORO BRONX,(null),UNKNOWN,UNKNOWN,E
279461734,2023-12-24T00:00:00.000,03:00:00,2023-12-24T00:00:00.000,03:30:00,72.0,2023-12-24T00:00:00.000,109,GRAND LARCENY,408.0,"LARCENY,GRAND FROM PERSON,LUSH WORKER(SLEEPING/UNCON VICTIM)",COMPLETED,FELONY,BROOKLYN,(null),TRANSIT - NYC SUBWAY,N.Y. TRANSIT POLICE,1,(null),(null),(null),983024.0,177659.0,(null),(null),(null),34.0,40.654309475457225,-74.00441848198547,"(40.654309475457225, -74.00441848198547)",PATROL BORO BKLYN SOUTH,36 STREET,18-24,WHITE HISPANIC,M
279465422,2023-12-24T00:00:00.000,11:00:00,2023-12-24T00:00:00.000,11:45:00,121.0,2023-12-24T00:00:00.000,351,CRIMINAL MISCHIEF & RELATED OF,259.0,"CRIMINAL MISCHIEF,UNCLASSIFIED 4",COMPLETED,MISDEMEANOR,STATEN ISLAND,INSIDE,(null),N.Y. POLICE DEPT,0,(null),(null),(null),940866.0,164156.0,25-44,BLACK,M,,40.617143,-74.156267,"(40.617143, -74.156267)",PATROL BORO STATEN ISLAND,(null),25-44,BLACK,F
279470279,2023-12-24T00:00:00.000,17:14:00,2023-12-24T00:00:00.000,17:15:00,41.0,2023-12-24T00:00:00.000,117,DANGEROUS DRUGS,501.0,"CONTROLLED SUBSTANCE,POSSESS.",COMPLETED,FELONY,BRONX,(null),STREET,N.Y. POLICE DEPT,0,(null),(null),(null),1014249.0,238403.0,25-44,WHITE HISPANIC,M,,40.82098580550746,-73.8916133211247,"(40.82098580550746, -73.8916133211247)",PATROL BORO BRONX,(null),UNKNOWN,UNKNOWN,E
279461729,2023-12-24T00:00:00.000,10:50:00,2023-12-24T00:00:00.000,10:54:00,62.0,2023-12-24T00:00:00.000,348,VEHICLE AND TRAFFIC LAWS,916.0,LEAVING SCENE-ACCIDENT-PERSONA,COMPLETED,MISDEMEANOR,BROOKLYN,(null),STREET,N.Y. POLICE DEPT,0,(null),(null),(null),990607.0,159614.0,UNKNOWN,UNKNOWN,U,,40.60477756302609,-73.97710648323485,"(40.60477756302609, -73.97710648323485)",PATROL BORO BKLYN SOUTH,(null),65+,WHITE,M
279467831,2023-12-24T00:00:00.000,13:45:00,2023-12-24T00:00:00.000,13:50:00,50.0,2023-12-24T00:00:00.000,105,ROBBERY,386.0,"ROBBERY,PERSONAL ELECTRONIC DEVICE",COMPLETED,FELONY,BRONX,(null),PARK/PLAYGROUND,NYC PARKS,88,VAN CORTLANDT PARK,(null),(null),1012727.0,266416.0,UNKNOWN,UNKNOWN,U,,40.89787805384634,-73.89699330120094,"(40.89787805384634, -73.89699330120094)",PATROL BORO BRONX,(null),UNKNOWN,UNKNOWN,F
279482647,2023-12-22T00:00:00.000,06:30:00,2023-12-22T00:00:00.000,10:00:00,50.0,2023-12-24T00:00:00.000,344,ASSAULT 3 & RELATED OFFENSES,113.0,"MENACING,UNCLASSIFIED",COMPLETED,MISDEMEANOR,BRONX,INSIDE,RESIDENCE - PUBLIC HOUSING,N.Y. HOUSING POLICE,2,(null),MARBLE HILL,34130,1009400.0,258135.0,25-44,WHITE HISPANIC,M,,40.875161,-73.909056,"(40.875161, -73.909056)",PATROL BORO BRONX,(null),25-44,BLACK HISPANIC,F
279502713,2023-12-24T00:00:00.000,14:50:00,2023-12-24T00:00:00.000,15:05:00,79.0,2023-12-24T00:00:00.000,121,CRIMINAL MISCHIEF & RELATED OF,269.0,"MISCHIEF,CRIMINAL,    UNCL 2ND",COMPLETED,FELONY,BROOKLYN,INSIDE,RESIDENCE - PUBLIC HOUSING,N.Y. HOUSING POLICE,2,(null),(null),434,998801.0,189553.0,18-24,BLACK,M,,40.686944,-73.947529,"(40.686944, -73.947529)",PATROL BORO BKLYN NORTH,(null),25-44,BLACK,F
279471830,2023-12-24T00:00:00.000,19:00:00,2023-12-24T00:00:00.000,19:08:00,105.0,2023-12-24T00:00:00.000,344,ASSAULT 3 & RELATED OFFENSES,113.0,"MENACING,UNCLASSIFIED",COMPLETED,MISDEMEANOR,QUEENS,INSIDE,RESIDENCE-HOUSE,N.Y. POLICE DEPT,0,(null),(null),(null),1054125.0,195317.0,<18,BLACK,F,,40.702502,-73.747988,"(40.702502, -73.747988)",PATROL BORO QUEENS SOUTH,(null),25-44,BLACK,F
279469580,2023-12-24T00:00:00.000,13:40:00,2023-12-24T00:00:00.000,13:46:00,46.0,2023-12-24T00:00:00.000,344,ASSAULT 3 & RELATED OFFENSES,101.0,ASSAULT 3,COMPLETED,MISDEMEANOR,BRONX,INSIDE,RESIDENCE - APT. HOUSE,N.Y. POLICE DEPT,0,(null),(null),(null),1004967.0,247674.0,UNKNOWN,UNKNOWN,F,,40.84646,-73.925119,"(40.84646, -73.925119)",PATROL BORO BRONX,(null),25-44,UNKNOWN,F
279447783,2023-12-24T00:00:00.000,01:43:00,2023-12-24T00:00:00.000,01:49:00,18.0,2023-12-24T00:00:00.000,109,GRAND LARCENY,404.0,"LARCENY,GRAND FROM PERSON,PERSONAL ELECTRONIC DEVICE(SNATCH)",COMPLETED,FELONY,MANHATTAN,(null),STREET,N.Y. POLICE DEPT,0,(null),(null),(null),991906.0,217000.0,25-44,WHITE HISPANIC,M,,40.76228796542782,-73.97236318160728,"(40.76228796542782, -73.97236318160728)",PATROL BORO MAN SOUTH,(null),18-24,ASIAN / PACIFIC ISLANDER,M
279469566,2023-12-24T00:00:00.000,12:40:00,2023-12-24T00:00:00.000,13:20:00,40.0,2023-12-24T00:00:00.000,578,HARRASSMENT 2,638.0,"HARASSMENT,SUBD 3,4,5",COMPLETED,VIOLATION,BRONX,INSIDE,RESIDENCE - PUBLIC HOUSING,N.Y. HOUSING POLICE,2,(null),(null),845,1005919.0,236106.0,25-44,WHITE HISPANIC,M,,40.814706,-73.921716,"(40.814706, -73.921716)",PATROL BORO BRONX,(null),65+,WHITE,F
279453274,2023-12-24T00:00:00.000,03:03:00,2023-12-24T00:00:00.000,03:13:00,123.0,2023-12-24T00:00:00.000,235,DANGEROUS DRUGS,511.0,"CONTROLLED SUBSTANCE, POSSESSI",COMPLETED,MISDEMEANOR,STATEN ISLAND,(null),STREET,N.Y. POLICE DEPT,0,(null),(null),(null),923737.0,135473.0,25-44,ASIAN / PACIFIC ISLANDER,F,,40.5383111132936,-74.21770945050034,"(40.5383111132936, -74.21770945050034)",PATROL BORO STATEN ISLAND,(null),UNKNOWN,UNKNOWN,E
279472897,2023-12-24T00:00:00.000,23:16:00,2023-12-25T00:00:00.000,00:10:00,115.0,2023-12-24T00:00:00.000,352,CRIMINAL TRESPASS,205.0,"TRESPASS 2, CRIMINAL",COMPLETED,MISDEMEANOR,QUEENS,(null),AIRPORT TERMINAL,PORT AUTHORITY,3,(null),(null),(null),1018623.0,214936.0,25-44,BLACK,F,,40.7565675846374,-73.8759315341335,"(40.7565675846374, -73.8759315341335)",PATROL BORO QUEENS NORTH,(null),UNKNOWN,UNKNOWN,E
279455302,2023-12-24T00:00:00.000,03:16:00,2023-12-24T00:00:00.000,03:26:00,20.0,2023-12-24T00:00:00.000,578,HARRASSMENT 2,638.0,"HARASSMENT,SUBD 3,4,5",COMPLETED,VIOLATION,MANHATTAN,INSIDE,RESIDENCE - APT. HOUSE,N.Y. POLICE DEPT,0,(null),(null),(null),989775.0,224237.0,25-44,WHITE,M,,40.782156,-73.980048,"(40.782156, -73.980048)",PATROL BORO MAN NORTH,(null),45-64,WHITE,M
279468570,2023-12-24T00:00:00.000,14:00:00,2023-12-24T00:00:00.000,14:15:00,24.0,2023-12-24T00:00:00.000,341,PETIT LARCENY,333.0,"LARCENY,PETIT FROM STORE-SHOPL",COMPLETED,MISDEMEANOR,MANHATTAN,INSIDE,CHAIN STORE,N.Y. POLICE DEPT,0,(null),(null),(null),991483.0,227745.0,25-44,BLACK,M,,40.791781,-73.973877,"(40.791781, -73.973877)",PATROL BORO MAN NORTH,(null),UNKNOWN,UNKNOWN,D
279482693,2023-12-24T00:00:00.000,04:00:00,2023-12-24T00:00:00.000,04:05:00,79.0,2023-12-24T00:00:00.000,341,PETIT LARCENY,333.0,"LARCENY,PETIT FROM STORE-SHOPL",COMPLETED,MISDEMEANOR,BROOKLYN,INSIDE,CHAIN STORE,N.Y. POLICE DEPT,0,(null),(null),(null),999357.0,186381.0,UNKNOWN,BLACK,U,,40.678238,-73.945535,"(40.678238, -73.945535)",PATROL BORO BKLYN NORTH,(null),UNKNOWN,UNKNOWN,D
279447778,2023-12-23T00:00:00.000,21:30:00,2023-12-23T00:00:00.000,23:00:00,14.0,2023-12-24T00:00:00.000,233,SEX CRIMES,175.0,"SEXUAL ABUSE 3,2",COMPLETED,MISDEMEANOR,MANHATTAN,INSIDE,COMMERCIAL BUILDING,N.Y. POLICE DEPT,0,(null),(null),(null),985764.0,213806.0,45-64,ASIAN / PACIFIC ISLANDER,M,,40.7535327012632,-73.9945368920152,"(40.7535327012632, -73.9945368920152)",PATROL BORO MAN SOUTH,(null),45-64,ASIAN / PACIFIC ISLANDER,M
279469550,2023-12-24T00:00:00.000,13:15:00,2023-12-24T00:00:00.000,13:15:00,14.0,2023-12-24T00:00:00.000,341,PETIT LARCENY,339.0,"LARCENY,PETIT FROM OPEN AREAS,",COMPLETED,MISDEMEANOR,MANHATTAN,(null),TRANSIT - NYC SUBWAY,N.Y. TRANSIT POLICE,1,(null),(null),(null),987078.0,215157.0,UNKNOWN,UNKNOWN,U,1.0,40.757232265258125,-73.98979219054627,"(40.757232265258125, -73.98979219054627)",PATROL BORO MAN SOUTH,42 ST.-PORT AUTHORITY BUS TERM,UNKNOWN,UNKNOWN,D
279467820,2023-12-24T00:00:00.000,16:10:00,2023-12-24T00:00:00.000,16:20:00,44.0,2023-12-24T00:00:00.000,359,OFFENSES AGAINST PUBLIC ADMINI,759.0,"PUBLIC ADMINISTATION,UNCLASS M",COMPLETED,MISDEMEANOR,BRONX,INSIDE,OTHER,N.Y. POLICE DEPT,0,(null),(null),(null),1006537.0,244511.0,45-64,WHITE HISPANIC,M,,40.837774,-73.919455,"(40.837774, -73.919455)",PATROL BORO BRONX,(null),25-44,BLACK HISPANIC,L
279490834,2023-12-20T00:00:00.000,11:35:00,2023-12-20T00:00:00.000,16:30:00,115.0,2023-12-24T00:00:00.000,341,PETIT LARCENY,352.0,"LARCENY,PETIT FROM BUILDING,UNATTENDED, PACKAGE THEFT INSIDE",COMPLETED,MISDEMEANOR,QUEENS,INSIDE,RESIDENCE - APT. HOUSE,N.Y. POLICE DEPT,0,(null),(null),(null),1015994.0,212786.0,(null),(null),(null),,40.75067,-73.885427,"(40.75067, -73.885427)",PATROL BORO QUEENS NORTH,(null),25-44,WHITE HISPANIC,M
279462858,2023-12-24T00:00:00.000,01:00:00,2023-12-24T00:00:00.000,01:10:00,63.0,2023-12-24T00:00:00.000,361,OFF. AGNST PUB ORD SENSBLTY &,639.0,AGGRAVATED HARASSMENT 2,COMPLETED,MISDEMEANOR,BROOKLYN,INSIDE,RESIDENCE-HOUSE,N.Y. POLICE DEPT,0,(null),(null),(null),1004447.0,169444.0,45-64,BLACK,M,,40.63174,-73.927232,"(40.63174, -73.927232)",PATROL BORO BKLYN SOUTH,(null),25-44,BLACK,F
279657075,2023-12-24T00:00:00.000,10:41:00,2023-12-24T00:00:00.000,11:00:00,45.0,2023-12-24T00:00:00.000,341,PETIT LARCENY,333.0,"LARCENY,PETIT FROM STORE-SHOPL",COMPLETED,MISDEMEANOR,BRONX,INSIDE,CHAIN STORE,N.Y. POLICE DEPT,0,(null),(null),(null),1032798.0,259834.0,UNKNOWN,BLACK,U,,40.879727,-73.824438,"(40.879727, -73.824438)",PATROL BORO BRONX,(null),UNKNOWN,UNKNOWN,D
279547285,2023-12-24T00:00:00.000,05:20:00,2023-12-24T00:00:00.000,05:25:00,110.0,2023-12-24T00:00:00.000,341,PETIT LARCENY,333.0,"LARCENY,PETIT FROM STORE-SHOPL",COMPLETED,MISDEMEANOR,QUEENS,INSIDE,FOOD SUPERMARKET,N.Y. POLICE DEPT,0,(null),(null),(null),1016539.0,211698.0,UNKNOWN,WHITE HISPANIC,M,,40.747682,-73.883467,"(40.747682, -73.883467)",PATROL BORO QUEENS NORTH,(null),UNKNOWN,UNKNOWN,D
279447703,2023-12-24T00:00:00.000,00:03:00,2023-12-24T00:00:00.000,00:10:00,72.0,2023-12-24T00:00:00.000,344,ASSAULT 3 & RELATED OFFENSES,101.0,ASSAULT 3,COMPLETED,MISDEMEANOR,BROOKLYN,FRONT OF,STREET,N.Y. POLICE DEPT,0,(null),(null),(null),983499.0,174458.0,25-44,WHITE HISPANIC,M,,40.645526,-74.002706,"(40.645526, -74.002706)",PATROL BORO BKLYN SOUTH,(null),45-64,WHITE HISPANIC,M
279746994,2023-12-21T00:00:00.000,11:23:00,2023-12-24T00:00:00.000,11:23:00,28.0,2023-12-24T00:00:00.000,341,PETIT LARCENY,352.0,"LARCENY,PETIT FROM BUILDING,UNATTENDED, PACKAGE THEFT INSIDE",COMPLETED,MISDEMEANOR,(null),(null),RESIDENCE-HOUSE,N.Y. POLICE DEPT,0,(null),(null),(null),996002.0,232214.0,(null),(null),(null),,40.804042,-73.95755,"(40.804042, -73.95755)",PATROL BORO MAN NORTH,(null),25-44,WHITE,F
279473187,2023-12-24T00:00:00.000,18:10:00,2023-12-24T00:00:00.000,18:19:00,73.0,2023-12-24T00:00:00.000,344,ASSAULT 3 & RELATED OFFENSES,101.0,ASSAULT 3,COMPLETED,MISDEMEANOR,BROOKLYN,FRONT OF,RESIDENCE - APT. HOUSE,N.Y. POLICE DEPT,0,(null),(null),(null),1008845.0,182763.0,UNKNOWN,BLACK,M,,40.668287,-73.91134,"(40.668287, -73.91134)",PATROL BORO BKLYN NORTH,(null),25-44,BLACK,F
279749503,2023-12-24T00:00:00.000,10:00:00,2023-12-24T00:00:00.000,12:00:00,109.0,2023-12-24T00:00:00.000,578,HARRASSMENT 2,638.0,"HARASSMENT,SUBD 3,4,5",COMPLETED,VIOLATION,QUEENS,FRONT OF,RESIDENCE - APT. HOUSE,N.Y. POLICE DEPT,0,(null),(null),(null),1036654.0,227737.0,18-24,UNKNOWN,M,,40.791607,-73.810745,"(40.791607, -73.810745)",PATROL BORO QUEENS NORTH,(null),65+,WHITE,F
279464102,2023-12-24T00:00:00.000,12:26:00,,(null),47.0,2023-12-24T00:00:00.000,126,MISCELLANEOUS PENAL LAW,117.0,RECKLESS ENDANGERMENT 1,COMPLETED,FELONY,BRONX,(null),STREET,N.Y. POLICE DEPT,0,(null),(null),(null),1020056.0,256150.0,45-64,BLACK,M,,40.8696744244249,-73.87053783705404,"(40.8696744244249, -73.87053783705404)",PATROL BORO BRONX,(null),25-44,WHITE,L
279453674,2023-12-23T00:00:00.000,20:00:00,2023-12-23T00:00:00.000,20:05:00,66.0,2023-12-24T00:00:00.000,341,PETIT LARCENY,339.0,"LARCENY,PETIT FROM OPEN AREAS,",COMPLETED,MISDEMEANOR,BROOKLYN,(null),TRANSIT - NYC SUBWAY,N.Y. TRANSIT POLICE,1,(null),(null),(null),989955.0,173465.0,UNKNOWN,UNKNOWN,U,30.0,40.64279610160533,-73.9794428299875,"(40.64279610160533, -73.9794428299875)",PATROL BORO BKLYN SOUTH,CHURCH AVENUE,25-44,BLACK,M
279453699,2023-12-24T00:00:00.000,01:00:00,2023-12-24T00:00:00.000,03:39:00,113.0,2023-12-24T00:00:00.000,109,GRAND LARCENY,404.0,"LARCENY,GRAND FROM PERSON,PERSONAL ELECTRONIC DEVICE(SNATCH)",COMPLETED,FELONY,QUEENS,(null),STREET,N.Y. POLICE DEPT,0,(null),(null),(null),1052234.0,192115.0,(null),(null),(null),,40.69372690985435,-73.7548417143631,"(40.69372690985435, -73.7548417143631)",PATROL BORO QUEENS SOUTH,(null),25-44,BLACK,F
279490836,2023-12-21T00:00:00.000,17:00:00,2023-12-21T00:00:00.000,18:00:00,115.0,2023-12-24T00:00:00.000,341,PETIT LARCENY,353.0,"LARCENY,PETIT FROM BUILDING,UNATTENDED, PACKAGE THEFT OUTSIDE",COMPLETED,MISDEMEANOR,QUEENS,FRONT OF,RESIDENCE-HOUSE,N.Y. POLICE DEPT,0,(null),(null),(null),1020675.0,212952.0,(null),(null),(null),,40.751107,-73.868531,"(40.751107, -73.868531)",PATROL BORO QUEENS NORTH,(null),25-44,WHITE HISPANIC,M
279472710,2023-12-24T00:00:00.000,22:35:00,,(null),52.0,2023-12-24T00:00:00.000,118,DANGEROUS WEAPONS,792.0,CRIMINAL POSSESSION WEAPON,COMPLETED,FELONY,BRONX,INSIDE,GROCERY/BODEGA,N.Y. POLICE DEPT,0,(null),(null),(null),1013789.0,254575.0,25-44,WHITE HISPANIC,M,,40.865376,-73.893201,"(40.865376, -73.893201)",PATROL BORO BRONX,(null),25-44,WHITE,M
279596008,2023-12-23T00:00:00.000,17:30:00,2023-12-23T00:00:00.000,18:10:00,113.0,2023-12-24T00:00:00.000,361,OFF. AGNST PUB ORD SENSBLTY &,639.0,AGGRAVATED HARASSMENT 2,COMPLETED,MISDEMEANOR,QUEENS,FRONT OF,RESIDENCE-HOUSE,N.Y. POLICE DEPT,0,(null),(null),(null),1051482.0,192479.0,25-44,BLACK,F,,40.694733,-73.757549,"(40.694733, -73.757549)",PATROL BORO QUEENS SOUTH,(null),25-44,BLACK,M
279571163,2023-12-24T00:00:00.000,18:33:00,2023-12-24T00:00:00.000,18:53:00,83.0,2023-12-24T00:00:00.000,361,OFF. AGNST PUB ORD SENSBLTY &,639.0,AGGRAVATED HARASSMENT 2,COMPLETED,MISDEMEANOR,BROOKLYN,INSIDE,RESIDENCE - APT. HOUSE,N.Y. POLICE DEPT,0,(null),(null),(null),1002383.0,193447.0,25-44,BLACK,M,,40.697626,-73.934604,"(40.697626, -73.934604)",PATROL BORO BKLYN NORTH,(null),25-44,BLACK,F
279468618,2023-12-24T00:00:00.000,16:35:00,2023-12-24T00:00:00.000,16:50:00,103.0,2023-12-24T00:00:00.000,348,VEHICLE AND TRAFFIC LAWS,916.0,LEAVING SCENE-ACCIDENT-PERSONA,COMPLETED,MISDEMEANOR,QUEENS,FRONT OF,STREET,N.Y. POLICE DEPT,0,(null),(null),(null),1050810.0,200145.0,25-44,AMERICAN INDIAN/ALASKAN NATIVE,M,,40.715779,-73.759897,"(40.715779, -73.759897)",PATROL BORO QUEENS SOUTH,(null),25-44,AMERICAN INDIAN/ALASKAN NATIVE,M
279487693,2023-12-21T00:00:00.000,14:33:00,2023-12-21T00:00:00.000,14:33:00,47.0,2023-12-24T00:00:00.000,341,PETIT LARCENY,353.0,"LARCENY,PETIT FROM BUILDING,UNATTENDED, PACKAGE THEFT OUTSIDE",COMPLETED,MISDEMEANOR,BRONX,FRONT OF,RESIDENCE - APT. HOUSE,N.Y. POLICE DEPT,0,(null),(null),(null),1022476.0,260797.0,<18,BLACK,M,,40.88242,-73.86176,"(40.88242, -73.86176)",PATROL BORO BRONX,(null),45-64,BLACK,M
279487823,2023-12-23T00:00:00.000,17:00:00,2023-12-24T00:00:00.000,14:00:00,47.0,2023-12-24T00:00:00.000,351,CRIMINAL MISCHIEF & RELATED OF,254.0,"MISCHIEF, CRIMINAL 4, OF MOTOR",COMPLETED,MISDEMEANOR,BRONX,(null),ABANDONED BUILDING,N.Y. POLICE DEPT,0,(null),(null),(null),1021941.0,258010.0,(null),(null),(null),,40.874771700122,-73.86371187378155,"(40.874771700122, -73.86371187378155)",PATROL BORO BRONX,(null),25-44,WHITE HISPANIC,M
279467829,2023-12-01T00:00:00.000,00:50:00,2023-12-01T00:00:00.000,04:51:00,47.0,2023-12-24T00:00:00.000,114,ARSON,263.0,"ARSON 2,3,4",COMPLETED,FELONY,BRONX,INSIDE,RESIDENCE-HOUSE,OTHER,97,(null),(null),(null),1024921.0,262189.0,(null),(null),(null),,40.88623,-73.852908,"(40.88623, -73.852908)",PATROL BORO BRONX,(null),UNKNOWN,UNKNOWN,F
279467863,2023-12-24T00:00:00.000,12:00:00,2023-12-24T00:00:00.000,12:10:00,112.0,2023-12-24T00:00:00.000,341,PETIT LARCENY,313.0,"LARCENY,PETIT BY FALSE PROMISE",COMPLETED,MISDEMEANOR,QUEENS,(null),GAS STATION,N.Y. POLICE DEPT,0,(null),(null),(null),1022411.0,205308.0,UNKNOWN,UNKNOWN,M,,40.730117354807,-73.86231192688876,"(40.730117354807, -73.86231192688876)",PATROL BORO QUEENS NORTH,(null),18-24,WHITE,M
279471030,2023-12-24T00:00:00.000,02:30:00,2023-12-24T00:00:00.000,03:35:00,10.0,2023-12-24T00:00:00.000,105,ROBBERY,386.0,"ROBBERY,PERSONAL ELECTRONIC DEVICE",COMPLETED,FELONY,MANHATTAN,FRONT OF,STREET,N.Y. POLICE DEPT,0,(null),(null),(null),985260.0,210015.0,UNKNOWN,BLACK HISPANIC,M,,40.743121,-73.996355,"(40.743121, -73.996355)",PATROL BORO MAN SOUTH,(null),18-24,WHITE HISPANIC,M
279462879,2023-12-23T00:00:00.000,10:40:00,2023-12-24T00:00:00.000,10:50:00,104.0,2023-12-24T00:00:00.000,351,CRIMINAL MISCHIEF & RELATED OF,259.0,"CRIMINAL MISCHIEF,UNCLASSIFIED 4",COMPLETED,MISDEMEANOR,QUEENS,INSIDE,CHAIN STORE,N.Y. POLICE DEPT,0,(null),(null),(null),1020350.0,197749.0,25-44,WHITE HISPANIC,F,,40.709379,-73.869788,"(40.709379, -73.869788)",PATROL BORO QUEENS NORTH,(null),UNKNOWN,UNKNOWN,D
279465367,2023-12-24T00:00:00.000,14:00:00,2023-12-24T00:00:00.000,14:15:00,7.0,2023-12-24T00:00:00.000,578,HARRASSMENT 2,638.0,"HARASSMENT,SUBD 3,4,5",COMPLETED,VIOLATION,MANHATTAN,INSIDE,GROCERY/BODEGA,N.Y. POLICE DEPT,0,(null),(null),(null),989077.0,201991.0,UNKNOWN,UNKNOWN,U,,40.721096,-73.982585,"(40.721096, -73.982585)",PATROL BORO MAN SOUTH,(null),25-44,ASIAN / PACIFIC ISLANDER,M
279487820,2023-12-24T00:00:00.000,19:50:00,2023-12-24T00:00:00.000,20:03:00,47.0,2023-12-24T00:00:00.000,121,CRIMINAL MISCHIEF & RELATED OF,269.0,"MISCHIEF,CRIMINAL,    UNCL 2ND",COMPLETED,FELONY,BRONX,FRONT OF,RESTAURANT/DINER,N.Y. POLICE DEPT,0,(null),(null),(null),1025704.0,266615.0,UNKNOWN,UNKNOWN,U,,40.898374,-73.850051,"(40.898374, -73.850051)",PATROL BORO BRONX,(null),45-64,BLACK,M
279460620,2023-12-24T00:00:00.000,07:08:00,2023-12-24T00:00:00.000,07:09:00,7.0,2023-12-24T00:00:00.000,341,PETIT LARCENY,333.0,"LARCENY,PETIT FROM STORE-SHOPL",COMPLETED,MISDEMEANOR,MANHATTAN,INSIDE,CHAIN STORE,N.Y. POLICE DEPT,0,(null),(null),(null),987522.0,202349.0,UNKNOWN,UNKNOWN,M,,40.722079,-73.988194,"(40.722079, -73.988194)",PATROL BORO MAN SOUTH,(null),UNKNOWN,UNKNOWN,D
279469577,2023-03-23T00:00:00.000,18:30:00,2023-03-23T00:00:00.000,18:33:00,46.0,2023-12-24T00:00:00.000,121,CRIMINAL MISCHIEF & RELATED OF,269.0,"MISCHIEF,CRIMINAL,    UNCL 2ND",COMPLETED,FELONY,BRONX,INSIDE,RESIDENCE - APT. HOUSE,N.Y. POLICE DEPT,0,(null),(null),(null),1011329.0,249447.0,UNKNOWN,UNKNOWN,U,,40.851308,-73.902116,"(40.851308, -73.902116)",PATROL BORO BRONX,(null),45-64,BLACK HISPANIC,M
279805430,2023-12-24T00:00:00.000,15:30:00,2023-12-24T00:00:00.000,15:35:00,34.0,2023-12-24T00:00:00.000,361,OFF. AGNST PUB ORD SENSBLTY &,639.0,AGGRAVATED HARASSMENT 2,COMPLETED,MISDEMEANOR,MANHATTAN,INSIDE,CHAIN STORE,N.Y. POLICE DEPT,0,(null),(null),(null),1002173.0,249401.0,25-44,ASIAN / PACIFIC ISLANDER,M,,40.8512131676868,-73.9352160519866,"(40.8512131676868, -73.9352160519866)",PATROL BORO MAN NORTH,(null),18-24,ASIAN / PACIFIC ISLANDER,M
